Member_number,Date,itemDescription,year,month,day,day_of_week
1932,3/15/2015,chewing gum,2015,3,15,6
1932,3/15/2015,UHT-milk,2015,3,15,6
1932,4/9/2015,yogurt,2015,4,9,3
1932,4/9/2015,zwieback,2015,4,9,3
1932,6/27/2015,chocolate,2015,6,27,5
1932,6/27/2015,tropical fruit,2015,6,27,5
1932,7/9/2015,whole milk,2015,7,9,3
1932,7/9/2015,pip fruit,2015,7,9,3
1932,12/5/2015,sausage,2015,12,5,5
1932,12/5/2015,whole milk,2015,12,5,5
1933,10/21/2014,tropical fruit,2014,10,21,1
1933,10/21/2014,white bread,2014,10,21,1
1934,6/14/2014,pip fruit,2014,6,14,5
1934,6/14/2014,root vegetables,2014,6,14,5
1934,2/27/2015,soda,2015,2,27,4
1934,2/27/2015,napkins,2015,2,27,4
1934,3/2/2015,tropical fruit,2015,3,2,0
1934,3/2/2015,beverages,2015,3,2,0
1934,4/8/2015,yogurt,2015,4,8,2
1934,4/8/2015,bottled beer,2015,4,8,2
1934,4/8/2015,rolls/buns,2015,4,8,2
1934,4/8/2015,yogurt,2015,4,8,2
1934,4/8/2015,sugar,2015,4,8,2
1934,6/8/2015,tropical fruit,2015,6,8,0
1934,6/8/2015,grapes,2015,6,8,0
1934,6/8/2015,sausage,2015,6,8,0
1934,6/8/2015,grapes,2015,6,8,0
1934,6/8/2015,fruit/vegetable juice,2015,6,8,0
1934,6/8/2015,curd,2015,6,8,0
1934,6/8/2015,other vegetables,2015,6,8,0
1934,6/8/2015,whipped/sour cream,2015,6,8,0
1935,4/24/2014,other vegetables,2014,4,24,3
1935,4/24/2014,sweet spreads,2014,4,24,3
1935,4/24/2014,yogurt,2014,4,24,3
1935,6/30/2014,mayonnaise,2014,6,30,0
1935,6/30/2014,frozen vegetables,2014,6,30,0
1935,6/30/2014,processed cheese,2014,6,30,0
1935,7/17/2014,newspapers,2014,7,17,3
1935,7/17/2014,margarine,2014,7,17,3
1935,8/28/2014,pip fruit,2014,8,28,3
1935,8/28/2014,tropical fruit,2014,8,28,3
1935,8/28/2014,whole milk,2014,8,28,3
1936,5/20/2015,other vegetables,2015,5,20,2
1936,5/20/2015,dishes,2015,5,20,2
1936,5/20/2015,newspapers,2015,5,20,2
1936,8/15/2015,rolls/buns,2015,8,15,5
1936,8/15/2015,berries,2015,8,15,5
1936,8/15/2015,meat spreads,2015,8,15,5
1937,4/18/2014,whole milk,2014,4,18,4
1937,4/18/2014,specialty bar,2014,4,18,4
1937,7/3/2014,other vegetables,2014,7,3,3
1937,7/3/2014,spread cheese,2014,7,3,3
1937,7/26/2014,sugar,2014,7,26,5
1937,7/26/2014,popcorn,2014,7,26,5
1937,7/26/2014,baking powder,2014,7,26,5
1937,1/19/2015,citrus fruit,2015,1,19,0
1937,1/19/2015,pip fruit,2015,1,19,0
1937,10/17/2015,whole milk,2015,10,17,5
1937,10/17/2015,canned beer,2015,10,17,5
1937,10/17/2015,newspapers,2015,10,17,5
1937,10/17/2015,whipped/sour cream,2015,10,17,5
1938,3/13/2014,tropical fruit,2014,3,13,3
1938,3/13/2014,specialty bar,2014,3,13,3
1938,3/13/2014,whole milk,2014,3,13,3
1938,8/21/2014,tropical fruit,2014,8,21,3
1938,8/21/2014,pastry,2014,8,21,3
1938,9/25/2014,soda,2014,9,25,3
1938,9/25/2014,bottled water,2014,9,25,3
1938,9/25/2014,butter,2014,9,25,3
1938,8/5/2015,pork,2015,8,5,2
1938,8/5/2015,rolls/buns,2015,8,5,2
1939,2/2/2014,rolls/buns,2014,2,2,6
1939,2/2/2014,whipped/sour cream,2014,2,2,6
1939,3/28/2014,frozen vegetables,2014,3,28,4
1939,3/28/2014,yogurt,2014,3,28,4
1939,3/28/2014,shopping bags,2014,3,28,4
1939,2/7/2015,coffee,2015,2,7,5
1939,2/7/2015,tropical fruit,2015,2,7,5
1939,7/15/2015,tropical fruit,2015,7,15,2
1939,7/15/2015,whole milk,2015,7,15,2
1939,7/15/2015,long life bakery product,2015,7,15,2
1939,10/30/2015,root vegetables,2015,10,30,4
1939,10/30/2015,coffee,2015,10,30,4
1939,10/30/2015,sliced cheese,2015,10,30,4
1939,10/30/2015,newspapers,2015,10,30,4
1940,9/2/2014,yogurt,2014,9,2,1
1940,9/2/2014,soft cheese,2014,9,2,1
1940,9/26/2014,hygiene articles,2014,9,26,4
1940,9/26/2014,chocolate,2014,9,26,4
1940,2/14/2015,chewing gum,2015,2,14,5
1940,2/14/2015,beef,2015,2,14,5
1940,2/14/2015,domestic eggs,2015,2,14,5
1940,4/6/2015,whole milk,2015,4,6,0
1940,4/6/2015,rolls/buns,2015,4,6,0
1940,11/18/2015,beef,2015,11,18,2
1940,11/18/2015,chocolate,2015,11,18,2
1941,1/29/2014,whole milk,2014,1,29,2
1941,1/29/2014,rolls/buns,2014,1,29,2
1941,9/16/2015,napkins,2015,9,16,2
1941,9/16/2015,other vegetables,2015,9,16,2
1941,9/16/2015,pot plants,2015,9,16,2
1942,7/22/2014,pip fruit,2014,7,22,1
1942,7/22/2014,frozen vegetables,2014,7,22,1
1942,10/15/2014,hamburger meat,2014,10,15,2
1942,10/15/2014,onions,2014,10,15,2
1943,9/16/2014,UHT-milk,2014,9,16,1
1943,9/16/2014,UHT-milk,2014,9,16,1
1943,1/14/2015,frankfurter,2015,1,14,2
1943,1/14/2015,chicken,2015,1,14,2
1943,1/14/2015,cocoa drinks,2015,1,14,2
1943,1/14/2015,onions,2015,1,14,2
1943,1/14/2015,whole milk,2015,1,14,2
1943,1/14/2015,UHT-milk,2015,1,14,2
1943,1/14/2015,canned fish,2015,1,14,2
1943,1/14/2015,bottled beer,2015,1,14,2
1943,3/24/2015,bottled water,2015,3,24,1
1943,3/24/2015,liquor,2015,3,24,1
1943,7/1/2015,hamburger meat,2015,7,1,2
1943,7/1/2015,canned beer,2015,7,1,2
1943,7/1/2015,other vegetables,2015,7,1,2
1943,7/1/2015,canned fruit,2015,7,1,2
1943,9/30/2015,tropical fruit,2015,9,30,2
1943,9/30/2015,whole milk,2015,9,30,2
1943,9/30/2015,whole milk,2015,9,30,2
1943,9/30/2015,potato products,2015,9,30,2
1944,10/8/2014,pork,2014,10,8,2
1944,10/8/2014,cake bar,2014,10,8,2
1944,8/31/2015,whole milk,2015,8,31,0
1944,8/31/2015,whipped/sour cream,2015,8,31,0
1945,2/12/2014,oil,2014,2,12,2
1945,2/12/2014,fruit/vegetable juice,2014,2,12,2
1945,5/11/2014,yogurt,2014,5,11,6
1945,5/11/2014,whipped/sour cream,2014,5,11,6
1945,4/24/2015,canned beer,2015,4,24,4
1945,4/24/2015,whipped/sour cream,2015,4,24,4
1945,4/30/2015,chocolate,2015,4,30,3
1945,4/30/2015,whole milk,2015,4,30,3
1945,4/30/2015,hamburger meat,2015,4,30,3
1945,4/30/2015,other vegetables,2015,4,30,3
1945,5/2/2015,curd,2015,5,2,5
1945,5/2/2015,bottled water,2015,5,2,5
1945,5/2/2015,tropical fruit,2015,5,2,5
1945,5/2/2015,other vegetables,2015,5,2,5
1946,4/29/2014,cooking chocolate,2014,4,29,1
1946,4/29/2014,shopping bags,2014,4,29,1
1946,8/3/2014,whole milk,2014,8,3,6
1946,8/3/2014,onions,2014,8,3,6
1946,8/11/2014,meat,2014,8,11,0
1946,8/11/2014,whipped/sour cream,2014,8,11,0
1946,11/14/2014,dessert,2014,11,14,4
1946,11/14/2014,shopping bags,2014,11,14,4
1946,1/25/2015,cream cheese ,2015,1,25,6
1946,1/25/2015,whole milk,2015,1,25,6
1946,8/12/2015,pastry,2015,8,12,2
1946,8/12/2015,candy,2015,8,12,2
1947,2/27/2014,canned beer,2014,2,27,3
1947,2/27/2014,other vegetables,2014,2,27,3
1947,2/27/2014,margarine,2014,2,27,3
1947,7/1/2014,whole milk,2014,7,1,1
1947,7/1/2014,berries,2014,7,1,1
1947,7/1/2014,specialty chocolate,2014,7,1,1
1947,7/1/2014,white bread,2014,7,1,1
1947,7/16/2014,whole milk,2014,7,16,2
1947,7/16/2014,bottled beer,2014,7,16,2
1948,2/11/2014,bottled water,2014,2,11,1
1948,2/11/2014,hamburger meat,2014,2,11,1
1948,2/11/2014,pastry,2014,2,11,1
1948,4/1/2014,other vegetables,2014,4,1,1
1948,4/1/2014,other vegetables,2014,4,1,1
1948,5/31/2014,citrus fruit,2014,5,31,5
1948,5/31/2014,yogurt,2014,5,31,5
1948,5/31/2014,UHT-milk,2014,5,31,5
1948,9/23/2014,whole milk,2014,9,23,1
1948,9/23/2014,whole milk,2014,9,23,1
1948,9/23/2014,herbs,2014,9,23,1
1948,6/5/2015,baking powder,2015,6,5,4
1948,6/5/2015,pet care,2015,6,5,4
1948,6/5/2015,yogurt,2015,6,5,4
1948,6/5/2015,frozen vegetables,2015,6,5,4
1948,8/25/2015,whole milk,2015,8,25,1
1948,8/25/2015,frankfurter,2015,8,25,1
1948,8/25/2015,yogurt,2015,8,25,1
1948,8/25/2015,pip fruit,2015,8,25,1
1948,8/25/2015,dessert,2015,8,25,1
1948,8/25/2015,soda,2015,8,25,1
1948,8/25/2015,margarine,2015,8,25,1
1949,4/13/2014,cat food,2014,4,13,6
1949,4/13/2014,candy,2014,4,13,6
1949,10/18/2014,semi-finished bread,2014,10,18,5
1949,10/18/2014,napkins,2014,10,18,5
1949,3/17/2015,whole milk,2015,3,17,1
1949,3/17/2015,tropical fruit,2015,3,17,1
1949,6/3/2015,ham,2015,6,3,2
1949,6/3/2015,berries,2015,6,3,2
1949,7/22/2015,canned beer,2015,7,22,2
1949,7/22/2015,soda,2015,7,22,2
1949,7/22/2015,frozen vegetables,2015,7,22,2
1949,11/4/2015,soda,2015,11,4,2
1949,11/4/2015,rolls/buns,2015,11,4,2
1949,11/4/2015,napkins,2015,11,4,2
1949,11/4/2015,salt,2015,11,4,2
1950,9/9/2014,other vegetables,2014,9,9,1
1950,9/9/2014,dessert,2014,9,9,1
1950,11/10/2014,rolls/buns,2014,11,10,0
1950,11/10/2014,sugar,2014,11,10,0
1950,6/14/2015,other vegetables,2015,6,14,6
1950,6/14/2015,sliced cheese,2015,6,14,6
1950,10/23/2015,sausage,2015,10,23,4
1950,10/23/2015,frozen vegetables,2015,10,23,4
1950,11/11/2015,other vegetables,2015,11,11,2
1950,11/11/2015,whole milk,2015,11,11,2
1951,6/23/2014,frozen fish,2014,6,23,0
1951,6/23/2014,curd,2014,6,23,0
1951,7/27/2014,napkins,2014,7,27,6
1951,7/27/2014,bottled beer,2014,7,27,6
1951,10/22/2015,herbs,2015,10,22,3
1951,10/22/2015,rolls/buns,2015,10,22,3
1952,3/23/2015,tropical fruit,2015,3,23,0
1952,3/23/2015,canned beer,2015,3,23,0
1952,3/23/2015,hygiene articles,2015,3,23,0
1952,11/23/2015,finished products,2015,11,23,0
1952,11/23/2015,pork,2015,11,23,0
1952,11/23/2015,onions,2015,11,23,0
1952,11/23/2015,pasta,2015,11,23,0
1952,11/23/2015,tropical fruit,2015,11,23,0
1952,11/23/2015,soda,2015,11,23,0
1952,11/23/2015,pastry,2015,11,23,0
1953,9/3/2015,beef,2015,9,3,3
1953,9/3/2015,whole milk,2015,9,3,3
1953,9/3/2015,pet care,2015,9,3,3
1953,9/3/2015,citrus fruit,2015,9,3,3
1954,6/13/2014,processed cheese,2014,6,13,4
1954,6/13/2014,dishes,2014,6,13,4
1954,8/16/2014,hamburger meat,2014,8,16,5
1954,8/16/2014,coffee,2014,8,16,5
1954,6/8/2015,shopping bags,2015,6,8,0
1954,6/8/2015,pork,2015,6,8,0
1954,6/8/2015,canned fish,2015,6,8,0
1954,6/8/2015,whole milk,2015,6,8,0
1954,6/8/2015,onions,2015,6,8,0
1954,6/8/2015,bottled beer,2015,6,8,0
1954,6/8/2015,canned beer,2015,6,8,0
1955,3/6/2014,shopping bags,2014,3,6,3
1955,3/6/2014,napkins,2014,3,6,3
1955,6/22/2014,soda,2014,6,22,6
1955,6/22/2014,cereals,2014,6,22,6
1955,11/16/2014,rolls/buns,2014,11,16,6
1955,11/16/2014,yogurt,2014,11,16,6
1955,2/13/2015,sausage,2015,2,13,4
1955,2/13/2015,rolls/buns,2015,2,13,4
1956,1/13/2014,nut snack,2014,1,13,0
1956,1/13/2014,butter,2014,1,13,0
1957,3/20/2014,root vegetables,2014,3,20,3
1957,3/20/2014,berries,2014,3,20,3
1957,1/31/2015,processed cheese,2015,1,31,5
1957,1/31/2015,root vegetables,2015,1,31,5
1958,6/16/2014,other vegetables,2014,6,16,0
1958,6/16/2014,whole milk,2014,6,16,0
1958,6/16/2014,artif. sweetener,2014,6,16,0
1958,3/7/2015,hamburger meat,2015,3,7,5
1958,3/7/2015,berries,2015,3,7,5
1958,3/7/2015,liquor,2015,3,7,5
1958,3/7/2015,cream cheese ,2015,3,7,5
1959,2/5/2014,root vegetables,2014,2,5,2
1959,2/5/2014,softener,2014,2,5,2
1959,3/23/2014,pip fruit,2014,3,23,6
1959,3/23/2014,rolls/buns,2014,3,23,6
1959,3/19/2015,citrus fruit,2015,3,19,3
1959,3/19/2015,other vegetables,2015,3,19,3
1959,3/30/2015,fruit/vegetable juice,2015,3,30,0
1959,3/30/2015,hamburger meat,2015,3,30,0
1959,3/30/2015,soft cheese,2015,3,30,0
1959,3/30/2015,specialty chocolate,2015,3,30,0
1959,3/30/2015,bottled water,2015,3,30,0
1959,5/15/2015,tropical fruit,2015,5,15,4
1959,5/15/2015,semi-finished bread,2015,5,15,4
1959,9/7/2015,pastry,2015,9,7,0
1959,9/7/2015,root vegetables,2015,9,7,0
1959,12/13/2015,whole milk,2015,12,13,6
1959,12/13/2015,pastry,2015,12,13,6
1959,12/13/2015,yogurt,2015,12,13,6
1959,12/13/2015,pot plants,2015,12,13,6
1960,9/1/2015,chicken,2015,9,1,1
1960,9/1/2015,rolls/buns,2015,9,1,1
1960,9/1/2015,yogurt,2015,9,1,1
1960,9/1/2015,pastry,2015,9,1,1
1961,1/13/2014,sugar,2014,1,13,0
1961,1/13/2014,frozen vegetables,2014,1,13,0
1961,1/16/2014,tropical fruit,2014,1,16,3
1961,1/16/2014,yogurt,2014,1,16,3
1961,6/4/2014,frozen vegetables,2014,6,4,2
1961,6/4/2014,other vegetables,2014,6,4,2
1961,6/7/2014,citrus fruit,2014,6,7,5
1961,6/7/2014,rolls/buns,2014,6,7,5
1961,6/21/2015,other vegetables,2015,6,21,6
1961,6/21/2015,dish cleaner,2015,6,21,6
1961,12/15/2015,brown bread,2015,12,15,1
1961,12/15/2015,rolls/buns,2015,12,15,1
1962,6/14/2014,pork,2014,6,14,5
1962,6/14/2014,soda,2014,6,14,5
1962,5/4/2015,other vegetables,2015,5,4,0
1962,5/4/2015,sausage,2015,5,4,0
1962,5/4/2015,tropical fruit,2015,5,4,0
1962,5/4/2015,frozen meals,2015,5,4,0
1962,5/4/2015,hygiene articles,2015,5,4,0
1962,5/4/2015,rolls/buns,2015,5,4,0
1962,8/6/2015,tropical fruit,2015,8,6,3
1962,8/6/2015,citrus fruit,2015,8,6,3
1963,12/30/2015,yogurt,2015,12,30,2
1963,12/30/2015,citrus fruit,2015,12,30,2
1964,1/12/2014,soda,2014,1,12,6
1964,1/12/2014,brown bread,2014,1,12,6
1964,3/18/2014,pip fruit,2014,3,18,1
1964,3/18/2014,hygiene articles,2014,3,18,1
1964,3/18/2014,domestic eggs,2014,3,18,1
1964,3/18/2014,hard cheese,2014,3,18,1
1964,3/23/2014,tropical fruit,2014,3,23,6
1964,3/23/2014,other vegetables,2014,3,23,6
1964,8/30/2014,shopping bags,2014,8,30,5
1964,8/30/2014,pickled vegetables,2014,8,30,5
1965,2/1/2014,chewing gum,2014,2,1,5
1965,2/1/2014,yogurt,2014,2,1,5
1965,4/8/2015,hamburger meat,2015,4,8,2
1965,4/8/2015,other vegetables,2015,4,8,2
1966,2/14/2014,vinegar,2014,2,14,4
1966,2/14/2014,grapes,2014,2,14,4
1966,2/14/2014,frozen vegetables,2014,2,14,4
1966,2/15/2014,other vegetables,2014,2,15,5
1966,2/15/2014,meat spreads,2014,2,15,5
1966,2/15/2014,specialty cheese,2014,2,15,5
1966,8/18/2014,canned beer,2014,8,18,0
1966,8/18/2014,yogurt,2014,8,18,0
1966,9/20/2014,cream cheese ,2014,9,20,5
1966,9/20/2014,white bread,2014,9,20,5
1966,9/23/2014,rolls/buns,2014,9,23,1
1966,9/23/2014,hard cheese,2014,9,23,1
1966,10/10/2014,whole milk,2014,10,10,4
1966,10/10/2014,bottled water,2014,10,10,4
1966,10/23/2014,other vegetables,2014,10,23,3
1966,10/23/2014,white bread,2014,10,23,3
1967,3/11/2014,fruit/vegetable juice,2014,3,11,1
1967,3/11/2014,dental care,2014,3,11,1
1967,7/10/2014,other vegetables,2014,7,10,3
1967,7/10/2014,soda,2014,7,10,3
1967,1/20/2015,other vegetables,2015,1,20,1
1967,1/20/2015,whole milk,2015,1,20,1
1967,1/20/2015,brown bread,2015,1,20,1
1967,1/20/2015,hard cheese,2015,1,20,1
1967,1/20/2015,waffles,2015,1,20,1
1967,3/9/2015,frankfurter,2015,3,9,0
1967,3/9/2015,onions,2015,3,9,0
1967,6/23/2015,whole milk,2015,6,23,1
1967,6/23/2015,seasonal products,2015,6,23,1
1967,10/27/2015,sausage,2015,10,27,1
1967,10/27/2015,grapes,2015,10,27,1
1968,2/16/2015,whole milk,2015,2,16,0
1968,2/16/2015,frozen meals,2015,2,16,0
1968,3/10/2015,pastry,2015,3,10,1
1968,3/10/2015,whole milk,2015,3,10,1
1968,3/10/2015,citrus fruit,2015,3,10,1
1968,3/10/2015,newspapers,2015,3,10,1
1968,8/21/2015,hard cheese,2015,8,21,4
1968,8/21/2015,margarine,2015,8,21,4
1968,8/21/2015,rolls/buns,2015,8,21,4
1968,10/1/2015,zwieback,2015,10,1,3
1968,10/1/2015,tropical fruit,2015,10,1,3
1969,5/1/2014,other vegetables,2014,5,1,3
1969,5/1/2014,jam,2014,5,1,3
1969,5/1/2014,cat food,2014,5,1,3
1969,5/1/2014,fruit/vegetable juice,2014,5,1,3
1969,8/28/2014,other vegetables,2014,8,28,3
1969,8/28/2014,bottled beer,2014,8,28,3
1969,10/2/2014,pork,2014,10,2,3
1969,10/2/2014,rolls/buns,2014,10,2,3
1969,7/23/2015,sausage,2015,7,23,3
1969,7/23/2015,citrus fruit,2015,7,23,3
1969,11/2/2015,citrus fruit,2015,11,2,0
1969,11/2/2015,other vegetables,2015,11,2,0
1969,11/2/2015,frozen vegetables,2015,11,2,0
1969,11/2/2015,waffles,2015,11,2,0
1970,1/29/2014,citrus fruit,2014,1,29,2
1970,1/29/2014,whipped/sour cream,2014,1,29,2
1970,2/22/2014,soda,2014,2,22,5
1970,2/22/2014,curd,2014,2,22,5
1970,5/6/2014,brown bread,2014,5,6,1
1970,5/6/2014,whole milk,2014,5,6,1
1970,5/6/2014,white bread,2014,5,6,1
1970,11/6/2014,ham,2014,11,6,3
1970,11/6/2014,pastry,2014,11,6,3
1971,5/28/2014,white wine,2014,5,28,2
1971,5/28/2014,dessert,2014,5,28,2
1971,8/16/2015,sausage,2015,8,16,6
1971,8/16/2015,fruit/vegetable juice,2015,8,16,6
1971,9/18/2015,sausage,2015,9,18,4
1971,9/18/2015,curd,2015,9,18,4
1971,9/18/2015,bottled water,2015,9,18,4
1971,9/18/2015,frozen meals,2015,9,18,4
1972,2/5/2014,bottled beer,2014,2,5,2
1972,2/5/2014,whipped/sour cream,2014,2,5,2
1972,2/6/2015,pork,2015,2,6,4
1972,2/6/2015,pasta,2015,2,6,4
1972,2/6/2015,fruit/vegetable juice,2015,2,6,4
1973,10/24/2015,beef,2015,10,24,5
1973,10/24/2015,specialty chocolate,2015,10,24,5
1974,3/5/2015,packaged fruit/vegetables,2015,3,5,3
1974,3/5/2015,fish,2015,3,5,3
1974,3/5/2015,frozen meals,2015,3,5,3
1974,3/5/2015,specialty chocolate,2015,3,5,3
1974,3/5/2015,brown bread,2015,3,5,3
1975,9/1/2014,rolls/buns,2014,9,1,0
1975,9/1/2014,soups,2014,9,1,0
1975,9/26/2015,yogurt,2015,9,26,5
1975,9/26/2015,root vegetables,2015,9,26,5
1976,10/14/2015,other vegetables,2015,10,14,2
1976,10/14/2015,root vegetables,2015,10,14,2
1976,10/14/2015,bottled water,2015,10,14,2
1977,12/1/2015,whole milk,2015,12,1,1
1977,12/1/2015,beef,2015,12,1,1
1977,12/1/2015,canned beer,2015,12,1,1
1978,2/22/2014,yogurt,2014,2,22,5
1978,2/22/2014,cookware,2014,2,22,5
1978,10/15/2014,turkey,2014,10,15,2
1978,10/15/2014,yogurt,2014,10,15,2
1978,6/3/2015,beef,2015,6,3,2
1978,6/3/2015,brown bread,2015,6,3,2
1979,7/8/2014,beef,2014,7,8,1
1979,7/8/2014,whole milk,2014,7,8,1
1979,7/8/2014,detergent,2014,7,8,1
1979,7/9/2014,root vegetables,2014,7,9,2
1979,7/9/2014,whole milk,2014,7,9,2
1979,9/5/2014,white bread,2014,9,5,4
1979,9/5/2014,bottled water,2014,9,5,4
1979,12/4/2014,brown bread,2014,12,4,3
1979,12/4/2014,brown bread,2014,12,4,3
1979,12/16/2014,salty snack,2014,12,16,1
1979,12/16/2014,butter milk,2014,12,16,1
1979,9/9/2015,pork,2015,9,9,2
1979,9/9/2015,frozen vegetables,2015,9,9,2
1979,11/20/2015,yogurt,2015,11,20,4
1979,11/20/2015,frozen meals,2015,11,20,4
1979,11/21/2015,pastry,2015,11,21,5
1979,11/21/2015,herbs,2015,11,21,5
1980,5/14/2014,citrus fruit,2014,5,14,2
1980,5/14/2014,berries,2014,5,14,2
1980,7/17/2014,salty snack,2014,7,17,3
1980,7/17/2014,chocolate marshmallow,2014,7,17,3
1980,11/21/2014,white bread,2014,11,21,4
1980,11/21/2014,flour,2014,11,21,4
1980,12/9/2014,domestic eggs,2014,12,9,1
1980,12/9/2014,frozen vegetables,2014,12,9,1
1980,10/15/2015,bottled water,2015,10,15,3
1980,10/15/2015,brown bread,2015,10,15,3
1981,1/11/2014,whole milk,2014,1,11,5
1981,1/11/2014,fruit/vegetable juice,2014,1,11,5
1981,10/31/2015,chicken,2015,10,31,5
1981,10/31/2015,specialty chocolate,2015,10,31,5
1982,12/10/2014,liqueur,2014,12,10,2
1982,12/10/2014,chocolate,2014,12,10,2
1982,2/24/2015,tropical fruit,2015,2,24,1
1982,2/24/2015,butter,2015,2,24,1
1982,2/24/2015,frozen fruits,2015,2,24,1
1982,12/14/2015,coffee,2015,12,14,0
1982,12/14/2015,butter,2015,12,14,0
1983,2/10/2014,margarine,2014,2,10,0
1983,2/10/2014,bathroom cleaner,2014,2,10,0
1983,5/19/2014,hamburger meat,2014,5,19,0
1983,5/19/2014,whole milk,2014,5,19,0
1983,6/26/2014,pip fruit,2014,6,26,3
1983,6/26/2014,rolls/buns,2014,6,26,3
1983,7/21/2014,whole milk,2014,7,21,0
1983,7/21/2014,whole milk,2014,7,21,0
1983,5/20/2015,soda,2015,5,20,2
1983,5/20/2015,white wine,2015,5,20,2
1983,5/20/2015,processed cheese,2015,5,20,2
1983,6/7/2015,berries,2015,6,7,6
1983,6/7/2015,hamburger meat,2015,6,7,6
1983,9/8/2015,sausage,2015,9,8,1
1983,9/8/2015,pastry,2015,9,8,1
1983,9/8/2015,ice cream,2015,9,8,1
1985,5/18/2014,sausage,2014,5,18,6
1985,5/18/2014,whole milk,2014,5,18,6
1985,5/18/2014,dessert,2014,5,18,6
1985,6/6/2014,butter milk,2014,6,6,4
1985,6/6/2014,bottled water,2014,6,6,4
1985,11/26/2015,bottled water,2015,11,26,3
1985,11/26/2015,whole milk,2015,11,26,3
1985,11/26/2015,rolls/buns,2015,11,26,3
1987,10/29/2014,rolls/buns,2014,10,29,2
1987,10/29/2014,yogurt,2014,10,29,2
1987,10/29/2014,fruit/vegetable juice,2014,10,29,2
1987,12/26/2014,chocolate,2014,12,26,4
1987,12/26/2014,long life bakery product,2014,12,26,4
1987,10/15/2015,citrus fruit,2015,10,15,3
1987,10/15/2015,pork,2015,10,15,3
1987,10/15/2015,napkins,2015,10,15,3
1987,10/15/2015,domestic eggs,2015,10,15,3
1988,3/30/2014,whipped/sour cream,2014,3,30,6
1988,3/30/2014,curd,2014,3,30,6
1988,8/9/2015,bottled beer,2015,8,9,6
1988,8/9/2015,grapes,2015,8,9,6
1988,8/9/2015,other vegetables,2015,8,9,6
1988,8/9/2015,bottled water,2015,8,9,6
1989,9/9/2015,soda,2015,9,9,2
1989,9/9/2015,mustard,2015,9,9,2
1990,6/26/2014,yogurt,2014,6,26,3
1990,6/26/2014,flower (seeds),2014,6,26,3
1990,7/3/2014,rolls/buns,2014,7,3,3
1990,7/3/2014,whole milk,2014,7,3,3
1990,1/8/2015,citrus fruit,2015,1,8,3
1990,1/8/2015,tropical fruit,2015,1,8,3
1991,5/13/2014,soda,2014,5,13,1
1991,5/13/2014,newspapers,2014,5,13,1
1991,5/13/2014,long life bakery product,2014,5,13,1
1991,7/14/2014,sausage,2014,7,14,0
1991,7/14/2014,yogurt,2014,7,14,0
1991,10/31/2014,white wine,2014,10,31,4
1991,10/31/2014,butter,2014,10,31,4
1991,10/31/2014,frozen fish,2014,10,31,4
1991,12/3/2014,tropical fruit,2014,12,3,2
1991,12/3/2014,coffee,2014,12,3,2
1991,12/23/2014,bottled beer,2014,12,23,1
1991,12/23/2014,soap,2014,12,23,1
1991,12/25/2014,butter,2014,12,25,3
1991,12/25/2014,flour,2014,12,25,3
1991,12/25/2014,fruit/vegetable juice,2014,12,25,3
1991,12/25/2014,fruit/vegetable juice,2014,12,25,3
1991,9/12/2015,citrus fruit,2015,9,12,5
1991,9/12/2015,other vegetables,2015,9,12,5
1991,10/2/2015,pork,2015,10,2,4
1991,10/2/2015,specialty bar,2015,10,2,4
1991,10/2/2015,soda,2015,10,2,4
1991,10/22/2015,chicken,2015,10,22,3
1991,10/22/2015,nuts/prunes,2015,10,22,3
1992,2/8/2015,rolls/buns,2015,2,8,6
1992,2/8/2015,seasonal products,2015,2,8,6
1992,2/8/2015,other vegetables,2015,2,8,6
1992,2/8/2015,white bread,2015,2,8,6
1992,4/1/2015,beef,2015,4,1,2
1992,4/1/2015,beef,2015,4,1,2
1992,8/28/2015,pastry,2015,8,28,4
1992,8/28/2015,rolls/buns,2015,8,28,4
1993,12/10/2014,chicken,2014,12,10,2
1993,12/10/2014,rolls/buns,2014,12,10,2
1993,5/22/2015,root vegetables,2015,5,22,4
1993,5/22/2015,curd,2015,5,22,4
1993,5/22/2015,waffles,2015,5,22,4
1993,8/7/2015,tropical fruit,2015,8,7,4
1993,8/7/2015,pip fruit,2015,8,7,4
1993,8/7/2015,root vegetables,2015,8,7,4
1993,8/7/2015,pet care,2015,8,7,4
1994,7/21/2014,soda,2014,7,21,0
1994,7/21/2014,bottled beer,2014,7,21,0
1994,5/10/2015,canned beer,2015,5,10,6
1994,5/10/2015,bottled beer,2015,5,10,6
1994,5/10/2015,yogurt,2015,5,10,6
1994,5/10/2015,fruit/vegetable juice,2015,5,10,6
1994,11/3/2015,whole milk,2015,11,3,1
1994,11/3/2015,whole milk,2015,11,3,1
1994,11/3/2015,whole milk,2015,11,3,1
1994,11/3/2015,pip fruit,2015,11,3,1
1994,11/3/2015,waffles,2015,11,3,1
1994,11/3/2015,whole milk,2015,11,3,1
1994,11/3/2015,coffee,2015,11,3,1
1994,11/3/2015,chocolate,2015,11,3,1
1995,2/7/2014,frozen meals,2014,2,7,4
1995,2/7/2014,frozen dessert,2014,2,7,4
1995,4/11/2014,other vegetables,2014,4,11,4
1995,4/11/2014,fruit/vegetable juice,2014,4,11,4
1995,4/11/2014,white bread,2014,4,11,4
1995,6/14/2014,other vegetables,2014,6,14,5
1995,6/14/2014,yogurt,2014,6,14,5
